time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,Time Executed,pm2.5_10minute_a,pm2.5_10minute_b,PM2.5_Diff,PM2.5_RelDiff,PM2.5_JumpA,PM2.5_JumpB,PM2.5_JumpRelDiff,PM2.5 QA Flag,PM2.5 Uncorrected Avg,humidity_a,humidity_b,RH_Diff,RH_JumpA,RH_JumpB,RH_JumpDiff,RH QA Flag,RH Avg,PM2.5 Corrected
08-13-2022 00:31:04,08-13-2022 00:29:06,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-13-2022 00:31:02,1.8,1.8,0.0,0.0,0.1,0.0,200.0,Passed,1.8,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:31:04,08-13-2022 00:29:00,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,66,0,08-13-2022 00:31:02,1.1,1.2,0.1,9.0,0.1,0.1,0.0,Passed,1.15,56,0,56.0,1.0,0,1.0,RHZB,56,-1.06
08-13-2022 00:31:04,08-13-2022 00:29:42,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,60,0,08-13-2022 00:31:02,3.6,3.5,0.1,3.0,0.1,0.1,0.0,Passed,3.55,80,0,80.0,1.0,0,1.0,RHZB,80,-1.27
08-13-2022 00:31:05,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-13-2022 00:31:02,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-13-2022 00:31:05,08-13-2022 00:28:48,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,65,0,08-13-2022 00:31:02,4.8,2.7,2.1,56.0,0.2,0.1,67.0,Passed,3.75,56,0,56.0,0.0,0,0.0,RHZB,56,0.53
08-13-2022 00:31:05,08-13-2022 00:30:06,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,66,0,08-13-2022 00:31:02,2.4,0.0,2.4,200.0,0.0,0.0,0,ZB,,57,0,57.0,1.0,0,1.0,RHZB,57,
08-13-2022 00:31:05,08-13-2022 00:30:07,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,66,0,08-13-2022 00:31:02,4.0,3.2,0.8,22.0,0.0,0.1,200.0,Passed,3.6,67,0,67.0,1.0,0,1.0,RHZB,67,-0.33
08-13-2022 00:31:06,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-13-2022 00:31:02,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-13-2022 00:31:09,08-13-2022 00:30:50,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,72,0,08-13-2022 00:31:02,2.3,2.2,0.1,4.0,0.0,0.1,200.0,Passed,2.25,47,0,47.0,0.0,0,0.0,RHZB,47,0.24
08-13-2022 00:31:09,08-13-2022 00:29:39,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,56,0,08-13-2022 00:31:02,5.7,201.0,195.3,189.0,3.5,0.0,200.0,QQ,,65,0,65.0,2.0,0,2.0,RHZB,65,
08-13-2022 00:31:09,08-13-2022 00:30:49,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,64,0,08-13-2022 00:31:02,10.8,10.2,0.6,6.0,2.9,2.6,11.0,Passed,10.5,56,0,56.0,0.0,0,0.0,RHZB,56,4.64
