time_stamp,Location,name,latitude,longitude,altitude,model,firmware_version,last_seen,humidity,channel a,pm2.5,pm2.5_10minute,pm2.5_60minute,pm2.5_24hour,channel b,pm2.5,pm2.5_10minute,pm2.5_60minute,pm2.5_24hour,A,B,Diff,SD,JumpA,JumpB,JumpSD,Q&A,Uncorrected Average,Corrected Value
07-28-2022 09:29:15,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:28:03,None,,9.9,8.5,7.6,6.5,,10.1,8.3,7.5,6.3,8.5,8.3,0.2,0.1,0.2,0.3,0.04999999999999999,RH,8.4,1.82
07-28-2022 09:29:16,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:28:24,59,,10.5,10.8,8.6,6.2,,13.1,12.0,9.7,6.9,10.8,12.0,1.2,0.6,0.1,0.1,0.0,Passed,11.4,4.98
07-28-2022 09:29:17,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:28:23,56,,6.8,7.3,7.6,6.8,,7.4,7.7,7.8,6.6,7.3,7.7,0.4,0.2,0.0,0.1,0.05,Passed,7.5,2.81
07-28-2022 09:29:18,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:26:48,59,,9.5,8.1,7.1,6.4,,7.9,7.9,7.1,6.2,8.1,7.9,0.2,0.1,0.2,0.0,0.1,Passed,8.0,2.91
07-28-2022 09:29:19,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:27:33,53,,15.2,14.4,11.7,9.1,,13.5,13.0,10.8,8.2,14.4,13.0,1.4,0.7,0.1,0.1,0.0,Passed,13.7,6.81
07-28-2022 09:29:20,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:27:55,53,,8.8,8.7,8.2,7.2,,0.0,0.0,0.0,0.3,8.7,0.0,8.7,4.35,0.0,0.0,0.0,Passed,4.35,1.1
07-28-2022 09:29:20,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:27:59,62,,15.0,13.9,9.9,8.0,,14.8,12.9,8.9,7.3,13.9,12.9,1.0,0.5,0.2,0.2,0.0,Passed,13.4,5.99
07-28-2022 09:29:21,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:31:40,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:31:02,59,,7.7,8.3,6.4,4.5,,7.8,7.9,6.1,4.3,8.3,7.9,0.4,0.2,0.1,0.0,0.05,Passed,8.1,2.97
07-28-2022 09:31:41,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:29:50,64,,9.2,8.7,7.1,6.0,,10.2,9.2,7.7,6.4,8.7,9.2,0.5,0.25,0.0,0.1,0.05,Passed,8.95,3.14
07-28-2022 09:31:42,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:30:03,None,,10.7,8.7,7.6,6.5,,10.2,8.4,7.6,6.3,8.7,8.4,0.3,0.15,0.2,0.1,0.05,RH,8.55,1.92
07-28-2022 09:31:43,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:30:24,59,,10.2,10.8,8.6,6.2,,11.7,12.0,9.7,6.9,10.8,12.0,1.2,0.6,0.0,0.0,0.0,Passed,11.4,4.98
07-28-2022 09:31:44,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:30:23,56,,7.6,7.3,7.6,6.8,,7.6,7.7,7.8,6.6,7.3,7.7,0.4,0.2,0.0,0.0,0.0,Passed,7.5,2.81
07-28-2022 09:31:45,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:30:49,60,,8.4,8.1,7.1,6.4,,7.6,7.9,7.1,6.2,8.1,7.9,0.2,0.1,0.0,0.0,0.0,Passed,8.0,2.84
07-28-2022 09:31:46,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:29:33,53,,13.7,14.3,11.8,9.2,,13.9,13.0,10.8,8.2,14.3,13.0,1.3,0.65,0.1,0.0,0.05,Passed,13.65,6.78
07-28-2022 09:31:47,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:29:55,54,,9.6,8.8,8.2,7.2,,0.0,0.0,0.0,0.3,8.8,0.0,8.8,4.4,0.1,0.0,0.05,Passed,4.4,1.06
07-28-2022 09:31:48,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:30:00,60,,15.6,14.0,10.0,8.0,,14.9,13.1,9.0,7.3,14.0,13.1,0.9,0.45,0.1,0.2,0.05,Passed,13.55,6.23
07-28-2022 09:31:49,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:33:22,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:33:00,59,,8.0,8.3,6.4,4.5,,8.1,8.0,6.1,4.3,8.3,8.0,0.3,0.15,0.0,0.1,0.05,Passed,8.15,3.0
07-28-2022 09:33:23,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:31:50,62,,9.8,8.8,7.2,6.0,,10.8,9.4,7.7,6.4,8.8,9.4,0.6,0.3,0.1,0.2,0.05,Passed,9.1,3.37
07-28-2022 09:33:24,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:32:03,None,,9.8,8.8,7.6,6.5,,9.5,8.6,7.6,6.3,8.8,8.6,0.2,0.1,0.1,0.2,0.05,RH,8.7,2.01
07-28-2022 09:33:25,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:32:24,58,,10.0,10.7,8.7,6.2,,12.0,12.0,9.8,6.9,10.7,12.0,1.3,0.65,0.1,0.0,0.05,Passed,11.35,5.02
07-28-2022 09:33:26,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:32:23,55,,7.4,7.3,7.6,6.8,,7.0,7.6,7.8,6.6,7.3,7.6,0.3,0.15,0.0,0.1,0.05,Passed,7.45,2.85
07-28-2022 09:33:27,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:32:48,61,,7.4,8.1,7.1,6.4,,8.6,8.0,7.1,6.2,8.1,8.0,0.1,0.05,0.0,0.1,0.05,Passed,8.05,2.8
07-28-2022 09:33:28,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:31:33,53,,16.5,14.6,11.9,9.2,,13.0,13.0,10.9,8.2,14.6,13.0,1.6,0.8,0.3,0.0,0.15,Passed,13.8,6.87
07-28-2022 09:33:29,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:31:55,51,,9.2,8.8,8.2,7.2,,0.0,0.0,0.0,0.3,8.8,0.0,8.8,4.4,0.0,0.0,0.0,Passed,4.4,1.27
07-28-2022 09:33:30,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:31:59,60,,15.0,14.1,10.0,8.0,,14.7,13.2,9.1,7.3,14.1,13.2,0.9,0.45,0.1,0.1,0.0,Passed,13.65,6.29
07-28-2022 09:33:31,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:35:06,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:33:00,59,,8.0,8.3,6.4,4.5,,8.1,8.0,6.1,4.3,8.3,8.0,0.3,0.15,0.0,0.0,0.0,Passed,8.15,3.0
07-28-2022 09:35:08,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:33:50,62,,9.1,8.8,7.2,6.0,,11.1,9.5,7.8,6.4,8.8,9.5,0.7,0.35,0.0,0.1,0.05,Passed,9.15,3.4
07-28-2022 09:35:08,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:34:03,None,,10.1,8.9,7.7,6.5,,9.3,8.6,7.6,6.3,8.9,8.6,0.3,0.15,0.1,0.0,0.05,RH,8.75,2.04
07-28-2022 09:35:10,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:34:24,58,,10.8,10.7,8.7,6.2,,11.9,12.0,9.8,6.9,10.7,12.0,1.3,0.65,0.0,0.0,0.0,Passed,11.35,5.02
07-28-2022 09:35:11,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:34:23,54,,7.4,7.3,7.6,6.8,,5.6,7.4,7.7,6.6,7.3,7.4,0.1,0.05,0.0,0.2,0.1,Passed,7.35,2.86
07-28-2022 09:35:12,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:32:48,61,,7.4,8.1,7.1,6.4,,8.6,8.0,7.1,6.2,8.1,8.0,0.1,0.05,0.0,0.0,0.0,Passed,8.05,2.8
07-28-2022 09:35:12,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:33:33,52,,14.6,14.6,11.9,9.2,,13.2,13.1,10.9,8.2,14.6,13.1,1.5,0.75,0.0,0.1,0.05,Passed,13.85,6.97
07-28-2022 09:35:13,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:33:56,52,,9.8,8.9,8.2,7.2,,0.0,0.0,0.0,0.3,8.9,0.0,8.9,4.45,0.1,0.0,0.05,Passed,4.45,1.23
07-28-2022 09:35:14,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:34:00,58,,16.0,14.3,10.1,8.0,,14.0,13.3,9.1,7.3,14.3,13.3,1.0,0.5,0.2,0.1,0.05,Passed,13.8,6.52
07-28-2022 09:35:15,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:38:30,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:37:00,58,,7.9,8.3,6.5,4.5,,6.5,7.8,6.2,4.3,8.3,7.8,0.5,0.25,0.0,0.2,0.1,Passed,8.05,3.01
07-28-2022 09:38:30,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:37:50,60,,9.2,9.0,7.3,6.0,,11.3,9.8,7.9,6.4,9.0,9.8,0.8,0.4,0.2,0.3,0.04999999999999999,Passed,9.4,3.69
07-28-2022 09:38:32,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:36:03,None,,10.1,9.0,7.7,6.5,,9.9,8.8,7.7,6.3,9.0,8.8,0.2,0.1,0.1,0.2,0.05,RH,8.9,2.13
07-28-2022 09:38:33,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:36:24,58,,10.1,10.7,8.7,6.2,,10.8,11.9,9.8,6.9,10.7,11.9,1.2,0.6,0.0,0.1,0.05,Passed,11.3,4.99
07-28-2022 09:38:34,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:36:23,54,,7.6,7.4,7.6,6.8,,7.5,7.4,7.7,6.6,7.4,7.4,0.0,0.0,0.1,0.0,0.05,Passed,7.4,2.89
07-28-2022 09:38:35,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:36:49,60,,8.6,8.0,7.2,6.4,,8.1,8.0,7.2,6.2,8.0,8.0,0.0,0.0,0.1,0.0,0.05,Passed,8.0,2.84
07-28-2022 09:38:36,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:37:33,51,,15.7,14.8,12.0,9.2,,15.1,13.2,11.0,8.2,14.8,13.2,1.6,0.8,0.2,0.1,0.05,Passed,14.0,7.13
07-28-2022 09:38:37,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:37:56,51,,8.9,8.9,8.3,7.2,,0.0,0.0,0.0,0.3,8.9,0.0,8.9,4.45,0.0,0.0,0.0,Passed,4.45,1.3
07-28-2022 09:38:38,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:35:59,58,,15.6,14.4,10.2,8.0,,14.7,13.4,9.2,7.3,14.4,13.4,1.0,0.5,0.1,0.1,0.0,Passed,13.9,6.58
07-28-2022 09:38:39,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:40:12,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:39:00,57,,7.2,8.2,6.5,4.5,,7.4,7.7,6.2,4.4,8.2,7.7,0.5,0.25,0.1,0.1,0.0,Passed,7.95,3.02
07-28-2022 09:40:13,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:37:50,60,,9.2,9.0,7.3,6.0,,11.3,9.8,7.9,6.4,9.0,9.8,0.8,0.4,0.0,0.0,0.0,Passed,9.4,3.69
07-28-2022 09:40:14,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:38:03,None,,9.8,9.1,7.8,6.5,,9.3,8.8,7.7,6.3,9.1,8.8,0.3,0.15,0.1,0.0,0.05,RH,8.95,2.16
07-28-2022 09:40:15,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:38:24,58,,9.8,10.6,8.7,6.2,,10.1,11.7,9.8,6.9,10.6,11.7,1.1,0.55,0.1,0.2,0.05,Passed,11.15,4.9
07-28-2022 09:40:16,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:38:23,55,,7.2,7.3,7.6,6.8,,7.2,7.4,7.7,6.6,7.3,7.4,0.1,0.05,0.1,0.0,0.05,Passed,7.35,2.79
07-28-2022 09:40:17,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:38:49,60,,9.2,8.2,7.2,6.4,,8.3,8.0,7.2,6.2,8.2,8.0,0.2,0.1,0.2,0.0,0.1,Passed,8.1,2.9
07-28-2022 09:40:18,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:39:33,50,,13.4,14.6,12.0,9.2,,12.4,13.2,11.0,8.2,14.6,13.2,1.4,0.7,0.2,0.0,0.1,Passed,13.9,7.14
07-28-2022 09:40:19,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:37:56,51,,8.9,8.9,8.3,7.2,,0.0,0.0,0.0,0.3,8.9,0.0,8.9,4.45,0.0,0.0,0.0,Passed,4.45,1.3
07-28-2022 09:40:19,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:38:00,58,,15.3,14.5,10.3,8.0,,14.0,13.5,9.3,7.3,14.5,13.5,1.0,0.5,0.1,0.1,0.0,Passed,14.0,6.64
07-28-2022 09:40:20,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:43:59,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:43:00,57,,7.0,8.0,6.5,4.5,,6.7,7.6,6.2,4.4,8.0,7.6,0.4,0.2,0.2,0.1,0.05,Passed,7.8,2.93
07-28-2022 09:44:00,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:41:50,60,,10.1,9.1,7.4,6.0,,9.6,9.9,8.0,6.4,9.1,9.9,0.8,0.4,0.1,0.1,0.0,Passed,9.5,3.75
07-28-2022 09:44:01,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:42:03,None,,10.4,9.3,7.8,6.5,,10.0,9.0,7.8,6.3,9.3,9.0,0.3,0.15,0.2,0.2,0.0,RH,9.15,2.28
07-28-2022 09:44:02,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:42:24,56,,9.6,10.4,8.8,6.2,,10.2,11.4,9.8,6.9,10.4,11.4,1.0,0.5,0.2,0.3,0.04999999999999999,Passed,10.9,4.89
07-28-2022 09:44:03,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:42:23,54,,7.1,7.3,7.6,6.8,,7.1,7.4,7.7,6.6,7.3,7.4,0.1,0.05,0.0,0.0,0.0,Passed,7.35,2.86
07-28-2022 09:44:04,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:42:49,59,,7.9,8.1,7.2,6.4,,8.1,8.1,7.2,6.2,8.1,8.1,0.0,0.0,0.1,0.1,0.0,Passed,8.1,2.97
07-28-2022 09:44:06,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:43:33,48,,12.1,14.2,12.0,9.2,,13.5,13.3,11.1,8.2,14.2,13.3,0.9,0.45,0.4,0.1,0.15000000000000002,Passed,13.75,7.19
07-28-2022 09:44:07,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:41:55,49,,9.5,9.0,8.3,7.2,,0.0,0.0,0.0,0.3,9.0,0.0,9.0,4.5,0.1,0.0,0.05,Passed,4.5,1.48
07-28-2022 09:44:08,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:41:59,58,,17.2,15.0,10.5,8.0,,15.1,13.8,9.5,7.3,15.0,13.8,1.2,0.6,0.5,0.3,0.1,Passed,14.4,6.88
07-28-2022 09:44:09,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:49:56,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:49:00,56,,7.1,7.8,6.6,4.5,,7.5,7.5,6.3,4.4,7.8,7.5,0.3,0.15,0.2,0.1,0.05,Passed,7.65,2.91
07-28-2022 09:49:57,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:47:50,58,,9.6,9.2,7.5,6.1,,8.8,10.0,8.1,6.5,9.2,10.0,0.8,0.4,0.1,0.1,0.0,Passed,9.6,3.96
07-28-2022 09:49:58,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:48:04,None,,9.8,9.6,8.0,6.5,,10.3,9.2,7.9,6.3,9.6,9.2,0.4,0.2,0.3,0.2,0.04999999999999999,RH,9.4,2.43
07-28-2022 09:50:00,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:48:24,56,,9.6,10.1,8.8,6.2,,12.0,11.3,9.9,6.9,10.1,11.3,1.2,0.6,0.3,0.1,0.09999999999999999,Passed,10.7,4.77
07-28-2022 09:50:01,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:48:23,54,,6.6,7.3,7.5,6.8,,7.5,7.4,7.7,6.6,7.3,7.4,0.1,0.05,0.0,0.0,0.0,Passed,7.35,2.86
07-28-2022 09:55:56,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:55:00,56,,8.5,8.0,6.6,4.5,,7.4,7.5,6.3,4.4,8.0,7.5,0.5,0.25,0.1,0.6,0.24999999999999997,Passed,7.75,2.97
07-28-2022 09:55:57,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:53:50,57,,8.6,9.0,7.5,6.1,,10.1,10.0,8.2,6.5,9.0,10.0,1.0,0.5,5.2,3.3,0.9500000000000002,Passed,9.5,3.96
07-28-2022 09:55:58,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:54:04,None,,10.4,9.6,8.0,6.5,,10.1,9.5,8.0,6.3,9.6,9.5,0.1,0.05,0.6,9.5,4.45,RH,9.55,3.37
07-28-2022 09:55:59,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:54:24,55,,10.6,10.3,8.9,6.2,,12.0,11.4,10.0,6.9,10.3,11.4,1.1,0.55,4.7,2.4,1.1500000000000001,Passed,10.85,4.93
07-28-2022 09:56:00,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:54:23,53,,7.3,7.4,7.5,6.8,,7.6,7.4,7.7,6.6,7.4,7.4,0.0,0.0,3.6,4.3,0.34999999999999987,Passed,7.4,2.96
07-28-2022 09:56:01,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:54:49,55,,8.2,8.2,7.3,6.4,,9.2,8.3,7.3,6.2,8.2,8.3,0.1,0.05,0.4,0.8,0.2,Passed,8.25,3.34
07-28-2022 09:56:02,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:53:33,46,,15.4,13.6,12.1,9.2,,13.0,13.3,11.3,8.2,13.6,13.3,0.3,0.15,4.4,3.3,0.5500000000000003,Passed,13.45,7.14
07-28-2022 09:56:03,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:53:55,42,,10.2,9.3,8.4,7.2,,0.0,0.0,0.0,0.3,9.3,0.0,9.3,4.65,0.3,9.2,4.45,Passed,4.65,2.06
07-28-2022 09:56:04,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:53:59,58,,17.2,16.0,11.2,8.1,,15.8,14.7,10.1,7.4,16.0,14.7,1.3,0.65,5.9,3.4,1.2500000000000002,Passed,15.35,7.46
07-28-2022 09:56:05,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,3.5,4.3,0.3999999999999999,Passed,3.45,1.81
07-28-2022 09:57:55,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:57:00,56,,8.2,8.0,6.7,4.5,,8.2,7.5,6.3,4.4,8.0,7.5,0.5,0.25,0.0,0.0,0.0,Passed,7.75,2.97
07-28-2022 09:57:56,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:55:50,56,,9.3,9.0,7.5,6.1,,9.7,10.0,8.2,6.5,9.0,10.0,1.0,0.5,0.0,0.0,0.0,Passed,9.5,4.04
07-28-2022 09:57:57,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:56:04,None,,10.1,9.7,8.1,6.5,,10.2,9.6,8.0,6.3,9.7,9.6,0.1,0.05,0.1,0.1,0.0,RH,9.65,3.43
07-28-2022 09:57:58,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:56:24,56,,10.2,10.3,8.9,6.2,,11.7,11.4,10.0,6.9,10.3,11.4,1.1,0.55,0.0,0.0,0.0,Passed,10.85,4.86
07-28-2022 09:58:00,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:56:23,53,,7.1,7.3,7.5,6.8,,6.7,7.3,7.7,6.6,7.3,7.3,0.0,0.0,0.1,0.1,0.0,Passed,7.3,2.9
07-28-2022 09:58:01,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:56:49,56,,7.9,8.2,7.3,6.4,,9.7,8.4,7.4,6.2,8.2,8.4,0.2,0.1,0.0,0.1,0.05,Passed,8.3,3.3
07-28-2022 09:58:03,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:55:33,45,,15.4,13.8,12.2,9.2,,14.5,13.4,11.4,8.2,13.8,13.4,0.4,0.2,0.2,0.1,0.05,Passed,13.6,7.31
07-28-2022 09:58:04,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:55:55,41,,9.7,9.3,8.4,7.2,,0.0,0.0,0.0,0.3,9.3,0.0,9.3,4.65,0.0,0.0,0.0,Passed,4.65,2.13
07-28-2022 09:58:05,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:55:59,58,,18.9,16.3,11.3,8.1,,17.0,15.0,10.2,7.4,16.3,15.0,1.3,0.65,0.3,0.3,0.0,Passed,15.65,7.65
07-28-2022 09:58:06,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:58:27,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:57:00,56,,8.2,8.0,6.7,4.5,,8.2,7.5,6.3,4.4,8.0,7.5,0.5,0.25,0.0,0.0,0.0,Passed,7.75,2.97
07-28-2022 09:58:28,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:55:50,56,,9.3,9.0,7.5,6.1,,9.7,10.0,8.2,6.5,9.0,10.0,1.0,0.5,0.0,0.0,0.0,Passed,9.5,4.04
07-28-2022 09:58:29,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:56:04,None,,10.1,9.7,8.1,6.5,,10.2,9.6,8.0,6.3,9.7,9.6,0.1,0.05,0.0,0.0,0.0,RH,9.65,3.43
07-28-2022 09:58:30,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:56:24,56,,10.2,10.3,8.9,6.2,,11.7,11.4,10.0,6.9,10.3,11.4,1.1,0.55,0.0,0.0,0.0,Passed,10.85,4.86
07-28-2022 09:58:31,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:56:23,53,,7.1,7.3,7.5,6.8,,6.7,7.3,7.7,6.6,7.3,7.3,0.0,0.0,0.0,0.0,0.0,Passed,7.3,2.9
